Title,Price,Location,Bedrooms,Bathrooms,Land Area,Building Area,Agent Name,URL,Price per Bedroom,Cost per Bedroom,Area per Bedroom
Rumah Kost 33 Kamar di Pasteur Dekat Botanica Bandung,3500.0,"Pasteur, Bandung",33.0,33.0,149.0,400.0,MAXPRO - 2,"<a href=""https://www.rumah123.com/properti/bandung/kss17716/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17716/</a>",1.7676767676767677,106.06060606060606,12.121212121212121
Kostan Bangunan Baru Tengah Kota Strategis Siap Huni Di Pajajaran Bandung,3500.0,"Pajajaran, Bandung",13.0,12.0,162.0,220.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss7072/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7072/</a>",4.487179487179487,269.2307692307692,16.923076923076923
Kost Dekat Perkantoran Di Sekeloa Coblong Bandung,3550.0,"Coblong, Bandung",18.0,8.0,150.0,240.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss11852/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11852/</a>",3.2870370370370368,197.22222222222223,13.333333333333334
Kost Exclusive Fully Furnished di Sayap Buah Batu Dengan Okupansi Full,3600.0,"Buah Batu, Bandung",13.0,8.0,150.0,210.0,Viche Capital,"<a href=""https://www.rumah123.com/properti/bandung/kss13835/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13835/</a>",4.615384615384615,276.9230769230769,16.153846153846153
"Kos Kosan 20 Kamar, Km Dalam Suryalaya Bandung",3600.0,"Buah Batu, Bandung",20.0,20.0,340.0,239.0,Evi Ong,"<a href=""https://www.rumah123.com/properti/bandung/kss15573/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15573/</a>",3.0,180.0,11.95
dijual rumah tinggal dan kos 3 lantai di komplek muara,3600.0,"Astanaanyar, Bandung",22.0,11.0,277.0,550.0,SONY,"<a href=""https://www.rumah123.com/properti/bandung/kss3435/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3435/</a>",2.727272727272727,163.63636363636363,25.0
Kost 3 Lantai Strategis Mainroad Jl. Gatot Subroto Bandung,3600.0,"Gatot Subroto, Bandung",13.0,14.0,213.0,550.0,rusmana,"<a href=""https://www.rumah123.com/properti/bandung/kss6851/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6851/</a>",4.615384615384615,276.9230769230769,42.30769230769231
"Kost di Sayap Asia Afrika , Bandung",3600.0,"Asia Afrika, Bandung",24.0,9.0,150.0,350.0,Edwin Wijaya,"<a href=""https://www.rumah123.com/properti/bandung/kss11219/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11219/</a>",2.5,150.0,14.583333333333334
"Kost di Sayap Asia Afrika, Bandung",3600.0,"Asia Afrika, Bandung",24.0,9.0,120.0,350.0,Edwin Wong,"<a href=""https://www.rumah123.com/properti/bandung/kss11218/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11218/</a>",2.5,150.0,14.583333333333334
Kosan Exclusive Di Daerah Buahbatu sayap Buah Batu Full Furnish Included,3600.0,"Buah Batu, Bandung",13.0,8.0,150.0,210.0,Merry Sutjiati,"<a href=""https://www.rumah123.com/properti/bandung/kss14556/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14556/</a>",4.615384615384615,276.9230769230769,16.153846153846153
Kosan Exclusive Di Daerah Buahbatu sayap Buah Batu Full Furnish Included,3600.0,"Buah Batu, Bandung",13.0,8.0,150.0,210.0,Ali Amran,"<a href=""https://www.rumah123.com/properti/bandung/kss15191/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15191/</a>",4.615384615384615,276.9230769230769,16.153846153846153
Kosan Exclusive Di Daerah Buahbatu sayap Buah Batu Full Furnish Included,3600.0,"Buah Batu, Bandung",13.0,8.0,150.0,210.0,Ali Amran,"<a href=""https://www.rumah123.com/properti/bandung/kss13714/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13714/</a>",4.615384615384615,276.9230769230769,16.153846153846153
Kosan Exclusive Di Daerah Buahbatu sayap Buah Batu Full Furnish Included,3600.0,"Buah Batu, Bandung",13.0,8.0,150.0,210.0,Stephie,"<a href=""https://www.rumah123.com/properti/bandung/kss13710/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13710/</a>",4.615384615384615,276.9230769230769,16.153846153846153
Kosan Exclusive Di Daerah Buahbatu sayap Buah Batu Full Furnish Included,3600.0,"Buah Batu, Bandung",13.0,8.0,150.0,210.0,Lia Patah,"<a href=""https://www.rumah123.com/properti/bandung/kss15323/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15323/</a>",4.615384615384615,276.9230769230769,16.153846153846153
"Rumah Banyak Kamar Yang Bisa Dijadikan Kost2an Super Nyaman di Daerah Cigadung , Dago Bandung Utara Dengan Harga Bagus.",3650.0,"Cigadung, Bandung",7.0,4.0,200.0,240.0,rusmana,"<a href=""https://www.rumah123.com/properti/bandung/kss6817/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6817/</a>",8.690476190476192,521.4285714285714,34.285714285714285
Kos Kost Exclusive Atau Guest House di Sayap Setraduta,3700.0,"Sarijadi, Bandung",13.0,13.0,138.0,300.0,Fred SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss12200/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12200/</a>",4.743589743589744,284.61538461538464,23.076923076923077
JUAL!! KOST WANGSARAJASA-Jatinangor,3700.0,"Jatinangor, Bandung",12.0,12.0,120.0,267.0,"Daisy Rosniwati, SE","<a href=""https://www.rumah123.com/properti/bandung/kss3059/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3059/</a>",5.138888888888888,308.3333333333333,22.25
Dijual Sewa Kost Exclusive 13 Kamar Furnish di Sayap Setraduta,3700.0,"Setra Duta, Bandung",13.0,13.0,138.0,300.0,SONY,"<a href=""https://www.rumah123.com/properti/bandung/kss15151/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15151/</a>",4.743589743589744,284.61538461538464,23.076923076923077
Dijual Rumah Kost Di Jl Ciheulang Tubagus Ismail Bandung,3700.0,"Coblong, Bandung",12.0,4.0,226.0,105.0,Eric,"<a href=""https://www.rumah123.com/properti/bandung/kss17160/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17160/</a>",5.138888888888888,308.3333333333333,8.75
Rumah Kos Exclusive Aktif Strategis di Sayap Setra Duta,3700.0,"Setra Duta, Bandung",13.0,13.0,138.0,300.0,Irene Xaveria SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss12590/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12590/</a>",4.743589743589744,284.61538461538464,23.076923076923077
Dijual Cepat Rumah Kost Jatinangor 32 Kamar Tidur Dekat Kampus Ipdn Cocok Investasi,3750.0,"Jatinangor, Bandung",32.0,32.0,363.0,350.0,Awan Prima,"<a href=""https://www.rumah123.com/properti/bandung/kss1097/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1097/</a>",1.953125,117.1875,10.9375
Semi Furnished Kost Sayap Sukajadi Cipedes Bandung,3750.0,"Cipedes, Bandung",18.0,18.0,151.0,270.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5867/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5867/</a>",3.4722222222222223,208.33333333333334,15.0
Kost Luas Lokasi Strategis Kawasan Kota Di Cikutra Bandung,3750.0,"Cikutra, Bandung",20.0,20.0,680.0,400.0,Indah fung,"<a href=""https://www.rumah123.com/properti/bandung/kss25100/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss25100/</a>",3.125,187.5,20.0
Dijual Rukost Siap Pakai Di Dalam Komplek Di Dago Kota Bandung,3750.0,"Dago, Bandung",12.0,12.0,213.0,400.0,Eric XL,"<a href=""https://www.rumah123.com/properti/bandung/kss25837/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss25837/</a>",5.208333333333333,312.5,33.333333333333336
"Kost Luas Lokasi Strategis 2 Lantai Didaerah Cikutra, Bandung",3750.0,"Cikutra, Bandung",20.0,20.0,680.0,400.0,Nati Nati,"<a href=""https://www.rumah123.com/properti/bandung/kss25075/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss25075/</a>",3.125,187.5,20.0
"Cepat Balik Modal Kost Murah, Lokasi Strategis di Belakang D Botanica Mall Bandung",3750.0,"Pasteur, Bandung",32.0,32.0,149.0,447.0,Annisa Era Jack,"<a href=""https://www.rumah123.com/properti/bandung/kss9305/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9305/</a>",1.953125,117.1875,13.96875
Kost + Rumah + Tanah Super Strategis di Cisirung,3750.0,"Dayeuhkolot, Bandung",31.0,8.0,412.0,750.0,Jackson Yap,"<a href=""https://www.rumah123.com/properti/bandung/kss5413/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5413/</a>",2.0161290322580645,120.96774193548387,24.193548387096776
"Dijual Cepat Rumah Kost Jl. Kaum, Dekat Mainroad Cipaganti",3800.0,"Cipaganti, Bandung",9.0,9.0,152.0,150.0,rusmana,"<a href=""https://www.rumah123.com/properti/bandung/kss6848/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6848/</a>",7.037037037037037,422.22222222222223,16.666666666666668
"Kost di Jalan Pasundan, Bandung",3800.0,"Regol, Bandung",11.0,11.0,332.0,240.0,Edwin Wong,"<a href=""https://www.rumah123.com/properti/bandung/kss2470/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2470/</a>",5.757575757575758,345.45454545454544,21.818181818181817
"Dijual Cepat Rumah Kost Jl. Kaum, Dekat Mainroad Cipaganti",3800.0,"Cipaganti, Bandung",9.0,9.0,152.0,150.0,rusmana,"<a href=""https://www.rumah123.com/properti/bandung/kss6848/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6848/</a>",7.037037037037037,422.22222222222223,16.666666666666668
Toko Dan Kost An di Pagarsih Barat Bandung,3810.0,"Sukahaji, Bandung",11.0,0.0,381.0,250.0,Desy Chen,"<a href=""https://www.rumah123.com/properti/bandung/kss15962/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15962/</a>",5.7727272727272725,346.3636363636364,22.727272727272727
Jual Kost Murah Pasti Cuan Taman Sari Sayap Dago Bandung,3850.0,"Dago, Bandung",20.0,20.0,146.0,300.0,Lutfiyanti & Yudiana,"<a href=""https://www.rumah123.com/properti/bandung/kss5941/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5941/</a>",3.2083333333333335,192.5,15.0
kos kosan 2 lantai unfurnished daerah jatinangor,3850.0,"Jatinangor, Bandung",19.0,19.0,250.0,350.0,Dadan M,"<a href=""https://www.rumah123.com/properti/bandung/kss4878/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4878/</a>",3.3771929824561404,202.6315789473684,18.42105263157895
Dijual Rumah Kost Aktif Area Pendidikan Jatinangor Bandung,3850.0,"Jatinangor, Bandung",19.0,19.0,250.0,350.0,ichsan pratama,"<a href=""https://www.rumah123.com/properti/bandung/kss6712/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6712/</a>",3.3771929824561404,202.6315789473684,18.42105263157895
"Kost di Cirateun, Setiabudi Bandung Utara",3900.0,"Setiabudi, Bandung",13.0,12.0,200.0,400.0,ari real estate agent,"<a href=""https://www.rumah123.com/properti/bandung/kss6102/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6102/</a>",5.0,300.0,30.76923076923077
Dijual Rumah Kosan Minimalis Di Setiabudi Dekat Kampus Upi,3900.0,"Setiabudi, Bandung",13.0,13.0,200.0,400.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss10579/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10579/</a>",5.0,300.0,30.76923076923077
"Kost Full di Komplek Muara 2 Lt Area Moch Toha, Peta 400 M",3900.0,"Bandung Kota, Bandung",15.0,14.0,200.0,400.0,Wini Karlina M,"<a href=""https://www.rumah123.com/properti/bandung/kss7377/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7377/</a>",4.333333333333333,260.0,26.666666666666668
Kosan 2 Lantai Strategis Akses Mobil di Sayap Bkr Bandung Kota,3900.0,"BKR, Bandung",22.0,13.0,285.0,285.0,Siska silviana,"<a href=""https://www.rumah123.com/properti/bandung/kss16410/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16410/</a>",2.9545454545454546,177.27272727272728,12.954545454545455
Di Jual Rumah Kos di Muara Bandung Semi Furnish Sangat Strategis,3900.0,"Bandung Kota, Bandung",15.0,14.0,198.0,400.0,Oscar kanjaya,"<a href=""https://www.rumah123.com/properti/bandung/kss13699/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13699/</a>",4.333333333333333,260.0,26.666666666666668
Dijual Kost-Kost an Dekat Banyak Kampus Dago,3950.0,"Dago, Bandung",13.0,13.0,200.0,400.0,Depis Al Akbar,"<a href=""https://www.rumah123.com/properti/bandung/kss3932/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3932/</a>",5.064102564102564,303.84615384615387,30.76923076923077
Rumah Kost 2 Lantai Dekat Kampus Itb di Dago Bandung,3950.0,"Dago, Bandung",13.0,13.0,200.0,400.0,Aura.consultant property,"<a href=""https://www.rumah123.com/properti/bandung/kss1015/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1015/</a>",5.064102564102564,303.84615384615387,30.76923076923077
Rumah Kos Kost 23 Kamar di Antamulya Buah Batu,3950.0,"Buah Batu, Bandung",23.0,23.0,688.0,350.0,Fred,"<a href=""https://www.rumah123.com/properti/bandung/kss17880/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17880/</a>",2.86231884057971,171.7391304347826,15.217391304347826
Rumah Kos 14 KT di Sayap Pajajaran,3950.0,"Pajajaran, Bandung",13.0,5.0,210.0,400.0,Ilena Tjandra,"<a href=""https://www.rumah123.com/properti/bandung/kss2827/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2827/</a>",5.064102564102564,303.84615384615387,30.76923076923077
RUMAH KOST 38 KAMAR SIAP HUNI CIJAGRA,3950.0,"Cijagra, Bandung",38.0,38.0,320.0,720.0,Dharono trisawego,"<a href=""https://www.rumah123.com/properti/bandung/kss4821/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4821/</a>",1.7324561403508771,103.94736842105263,18.94736842105263
RUMAH KOST SUPER STRATEGIS DEKAT KAMPUS ITB KOTA BANDUNG,3950.0,"Dago, Bandung",12.0,12.0,200.0,400.0,Muhammad Hasby Hidayatuloh,"<a href=""https://www.rumah123.com/properti/bandung/kss5261/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5261/</a>",5.486111111111111,329.1666666666667,33.333333333333336
"Bangbayang Residence, Dago. Rumah Kost Aktif 2 Lantai Di Kota Bandung",3950.0,"Dago, Bandung",12.0,12.0,200.0,400.0,Jufri Adi hutama realty,"<a href=""https://www.rumah123.com/properti/bandung/kss190/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss190/</a>",5.486111111111111,329.1666666666667,33.333333333333336
Kosan 2 Lantai di Dago Bandung,3950.0,"Dago, Bandung",13.0,13.0,232.0,400.0,Nathalie,"<a href=""https://www.rumah123.com/properti/bandung/kss10823/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10823/</a>",5.064102564102564,303.84615384615387,30.76923076923077
Kostan Aktif 2 Lantai Strategis Nyaman Di Dago Bandung,3950.0,"Dago, Bandung",13.0,13.0,200.0,400.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss1197/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1197/</a>",5.064102564102564,303.84615384615387,30.76923076923077
For Sale Reposisi Harga Kost Aktif 2 Lantai Margahayu Bandung,3980.0,"Margahayu, Bandung",17.0,17.0,408.0,700.0,JO EDUARD,"<a href=""https://www.rumah123.com/properti/bandung/kss6943/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6943/</a>",3.9019607843137254,234.11764705882354,41.1764705882353
Omset Menarik.jual Kosan Dekat Kampus Itb Bandung Kota,4000.0,"Bandung Kota, Bandung",13.0,13.0,200.0,400.0,Warung Property Bandung,"<a href=""https://www.rumah123.com/properti/bandung/kss1219/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1219/</a>",5.128205128205129,307.6923076923077,30.76923076923077
Dijual Kost Kosan Aktif 23 Kamar Di Antamulya Buah Batu Bandung,4000.0,"Buah Batu, Bandung",23.0,0.0,688.0,350.0,Jane,"<a href=""https://www.rumah123.com/properti/bandung/kss17954/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17954/</a>",2.898550724637681,173.91304347826087,15.217391304347826
Dijual Ex Kos2an 2 Lantai Bagus Hook di Komplek Kembar,4000.0,"Regol, Bandung",11.0,10.0,396.0,350.0,SONY,"<a href=""https://www.rumah123.com/properti/bandung/kss12157/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12157/</a>",6.060606060606061,363.6363636363636,31.818181818181817
"Investasi Cerdas Kost Kostan Sayap Pasteur, Bandung",4000.0,"Cicendo, Bandung",32.0,32.0,149.0,497.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss6193/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6193/</a>",2.0833333333333335,125.0,15.53125
"Kost 2 Lantai Menarik Dago Coblong, Bandung",4000.0,"Coblong, Bandung",12.0,12.0,200.0,400.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5706/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5706/</a>",5.555555555555556,333.3333333333333,33.333333333333336
Dijual Kos Kost Strategis Hook Hoek di Kembar,4000.0,"BKR, Bandung",11.0,10.0,396.0,350.0,Fred SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss10713/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10713/</a>",6.060606060606061,363.6363636363636,31.818181818181817
Rumah Dan Kos Kost Strategis di Jl Muara Sari,4000.0,"Bojongloa Kidul, Bandung",15.0,14.0,200.0,350.0,Fred SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss10136/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10136/</a>",4.444444444444445,266.6666666666667,23.333333333333332
Dijual Rumah Kostan Strategis Area Jalan Jakarta,4000.0,"Cicadas, Bandung",23.0,6.0,452.0,500.0,Muhammad Sobur,"<a href=""https://www.rumah123.com/properti/bandung/kss14343/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14343/</a>",2.898550724637681,173.91304347826087,21.73913043478261
Kostan Aktif 2 Lantai Strategis Ramai Siap Huni Di Cibolerang Bandung,4000.0,"Kopo, Bandung",30.0,4.0,282.0,580.0,Yovie,"<a href=""https://www.rumah123.com/properti/bandung/kss1610/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1610/</a>",2.2222222222222223,133.33333333333334,19.333333333333332
Kostan Aktif Strategis Dekat Banyak Universitas Siap Huni Di Sukaati Bandung,4000.0,"Soekarno Hatta, Bandung",44.0,21.0,213.0,450.0,Yovie,"<a href=""https://www.rumah123.com/properti/bandung/kss7847/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7847/</a>",1.5151515151515154,90.9090909090909,10.227272727272727
"Kost di Sayap Dipatiukur, Bandung",4000.0,"Coblong, Bandung",16.0,4.0,226.0,300.0,Edwin Wijaya,"<a href=""https://www.rumah123.com/properti/bandung/kss3239/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3239/</a>",4.166666666666667,250.0,18.75
"Kost di Sayap Dipatiukur, Bandung",4000.0,"Coblong, Bandung",16.0,4.0,226.0,300.0,Edwin Wong,"<a href=""https://www.rumah123.com/properti/bandung/kss3241/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3241/</a>",4.166666666666667,250.0,18.75
Rumah Kost Murah Strategis Kawasan Dago Dekat Itb Bandung,4000.0,"Dago, Bandung",12.0,12.0,200.0,400.0,Ani Balindo Cibatu,"<a href=""https://www.rumah123.com/properti/bandung/kss1588/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1588/</a>",5.555555555555556,333.3333333333333,33.333333333333336
"Rumah Kos Kosan Potensial Kt 17 Km 5 di Sarijadi Dkt Polban, Poltek Pos",4000.0,"Sarijadi, Bandung",17.0,5.0,200.0,300.0,hikari,"<a href=""https://www.rumah123.com/properti/bandung/kss16721/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16721/</a>",3.9215686274509807,235.2941176470588,17.647058823529413
Kostan Aktif 2 Lantai Ramai Stategis Siap Huni Di Cisitu Bandung,4000.0,"Dago, Bandung",21.0,8.0,374.0,350.0,Hendra Kusno,"<a href=""https://www.rumah123.com/properti/bandung/kss8660/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8660/</a>",3.174603174603175,190.47619047619048,16.666666666666668
Rumah Villa Murah Dalam Cluster Kawasan Dago Dekat Tubagus Ismail,4000.0,"Dago, Bandung",13.0,13.0,200.0,400.0,Muji Balindo Realty,"<a href=""https://www.rumah123.com/properti/bandung/kss1682/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1682/</a>",5.128205128205129,307.6923076923077,30.76923076923077
Kostan Aktif Strategis 2 Lantai Siap Huni di Cisitu Dago Bandung Utara,4000.0,"Dago, Bandung",21.0,8.0,374.0,350.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss8608/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8608/</a>",3.174603174603175,190.47619047619048,16.666666666666668
Rumah Dan Kos Kost Aktif Tengah Kota Sayap Braga,4200.0,"Braga, Bandung",10.0,4.0,315.0,270.0,Fred,"<a href=""https://www.rumah123.com/properti/bandung/kss16567/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16567/</a>",7.0,420.0,27.0
"Kost Sekitar Jl. Riau, Ahmad Yani, Jakarta Bandung",4250.0,"Riau, Bandung",23.0,6.0,452.0,500.0,Yanto Property,"<a href=""https://www.rumah123.com/properti/bandung/kss13971/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13971/</a>",3.079710144927536,184.7826086956522,21.73913043478261
Rumah Kost dan Kantor Strategis di Sayap Jl.Jakarta Bandung Kota,4250.0,"Antapani, Bandung",22.0,6.0,452.0,500.0,Siska silviana,"<a href=""https://www.rumah123.com/properti/bandung/kss4626/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4626/</a>",3.2196969696969693,193.1818181818182,22.727272727272727
Rumah Kost Premium Murah Full Renov di Sayap Bkr Bandung Kota,4400.0,"Bandung Kota, Bandung",21.0,21.0,200.0,420.0,Siska silviana,"<a href=""https://www.rumah123.com/properti/bandung/kss9454/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9454/</a>",3.4920634920634916,209.52380952380952,20.0
Kost di Wilayah Kampus STT Telkom University Bandung,4400.0,"Dayeuhkolot, Bandung",20.0,4.0,300.0,500.0,MAXPRO - 2,"<a href=""https://www.rumah123.com/properti/bandung/kss3235/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3235/</a>",3.6666666666666665,220.0,25.0
Dijual Rumah Kost Kostan Dekat Fasilitas Pendidikan Dan Kampus,4500.0,"Jatinangor, Bandung",24.0,2.0,560.0,523.0,Ade Alpha Realty,"<a href=""https://www.rumah123.com/properti/bandung/kss850/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss850/</a>",3.125,187.5,21.791666666666668
Dijual Rumah Kost Aktif Terawat Terisi Penuh di Jatinangor,4500.0,"Jatinangor, Bandung",24.0,24.0,560.0,523.0,ikhsan,"<a href=""https://www.rumah123.com/properti/bandung/kss2209/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2209/</a>",3.125,187.5,21.791666666666668
Dijual Rumah Kost Aktif Area Pendidikan Jatinangor Bandung,4500.0,"Jatinangor, Bandung",25.0,25.0,560.0,523.0,Ichsan Pratama N,"<a href=""https://www.rumah123.com/properti/bandung/kss3497/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3497/</a>",3.0,180.0,20.92
Rumah Kost Di Cikutra Dekat Universitas Widiyatama Bandung,4500.0,"Cikutra, Bandung",15.0,8.0,328.0,349.0,Dahlan Tirta,"<a href=""https://www.rumah123.com/properti/bandung/kss4220/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4220/</a>",5.0,300.0,23.266666666666666
Rumah Guest House Aktif Dijual Cepat Dekat Pvj Bandung Kawasan Kampus,4500.0,"Sukajadi, Bandung",12.0,14.0,223.0,600.0,Bikbik Ferdy,"<a href=""https://www.rumah123.com/properti/bandung/kss12253/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12253/</a>",6.25,375.0,50.0
Rumah Kost di Cisitu Dago Bandung Itb Ciumbuleuit,4500.0,"Dago, Bandung",20.0,14.0,343.0,300.0,Henri Wonk,"<a href=""https://www.rumah123.com/properti/bandung/kss6874/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6874/</a>",3.75,225.0,15.0
Rumah Kost + Induk Sayap Dago Bandung Dago Pojok Cisitu,4500.0,"Dago, Bandung",22.0,6.0,170.0,510.0,Henri Wonk,"<a href=""https://www.rumah123.com/properti/bandung/kss6873/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6873/</a>",3.409090909090909,204.54545454545453,23.181818181818183
Rumah Kos aktif di Terusan Cikutra Bandung,4500.0,"Cikutra, Bandung",15.0,5.0,280.0,500.0,rusmana,"<a href=""https://www.rumah123.com/properti/bandung/kss5196/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5196/</a>",5.0,300.0,33.333333333333336
Dijual Rumah + Kosan Aktif Bandung Utara Area Kampus,4500.0,"Sarijadi, Bandung",14.0,14.0,300.0,500.0,Irniawan Aprilliana,"<a href=""https://www.rumah123.com/properti/bandung/kss11721/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11721/</a>",5.357142857142857,321.42857142857144,35.714285714285715
Dijual Murah Rumah Kost di Jatinangor Return Terjamin,4500.0,"Jatinangor, Bandung",25.0,25.0,560.0,523.0,Aiherna Alpha Realty,"<a href=""https://www.rumah123.com/properti/bandung/kss1209/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1209/</a>",3.0,180.0,20.92
Kostan Baru 2 Lantai Ramai Strategis Siap Huni Di Jatinangor,4500.0,"Jatinangor, Bandung",12.0,12.0,120.0,364.0,Hendra Kusno,"<a href=""https://www.rumah123.com/properti/bandung/kss6891/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6891/</a>",6.25,375.0,30.333333333333332
"Rumah Kost di Terusan Setraria, Setrasari, Kota Bandung",4500.0,"Setra Sari, Bandung",11.0,11.0,252.0,301.0,Depina,"<a href=""https://www.rumah123.com/properti/bandung/kss1765/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1765/</a>",6.818181818181818,409.09090909090907,27.363636363636363
Rumah Kost Rukost Dekat Kampus di Ciumbuleuit Kota Bandung,4500.0,"Ciumbuleuit, Bandung",23.0,21.0,220.0,500.0,Depina,"<a href=""https://www.rumah123.com/properti/bandung/kss9812/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9812/</a>",3.260869565217391,195.65217391304347,21.73913043478261
Dijual Rumah Kost Aktif 24 Kamar Strategis di Jatiangor Kab Bandung,4500.0,"Jatinangor, Bandung",24.0,24.0,560.0,523.0,Nova Erza,"<a href=""https://www.rumah123.com/properti/bandung/kss3636/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3636/</a>",3.125,187.5,21.791666666666668
