Title,Price,Location,Bedrooms,Bathrooms,Land Area,Building Area,Agent Name,URL,Price per Bedroom,Cost per Bedroom,Area per Bedroom
3LT 10KT+KM Kost Rame Stratgis Ac Kontrak Redoor Psr Koja Jakarta,1600.0,"Kelapa Gading, Jakarta Utara",10.0,10.0,46.0,138.0,Adit Shihab,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss17755/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss17755/</a>",2.666666666666667,160.0,13.8
Kost Murah Lokasi Strategis Di Kebon Bawang Tanjug Priok,1650.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,155.0,Widha,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss106/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss106/</a>",2.5,150.0,14.090909090909092
Kost Murah Lokasi Strategis Di Kebon Bawang Tanjug Priok,1650.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,155.0,Ruth.ERAMatrix,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss94/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss94/</a>",2.5,150.0,14.090909090909092
Kost Murah Lokasi Strategis Di Kebon Bawang Tanjug Priok,1650.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,155.0,JGC,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss112/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss112/</a>",2.5,150.0,14.090909090909092
Kost Murah Lokasi Strategis Di Kebon Bawang Tanjug Priok,1650.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,155.0,Laura,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss98/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss98/</a>",2.5,150.0,14.090909090909092
Kost Murah Lokasi Strategis Di Kebon Bawang Tanjug Priok,1650.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,155.0,Miranda,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss23/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss23/</a>",2.5,150.0,14.090909090909092
"Dijual Kos kos an 11 Kamar di Jl. H. Soleh Sukabumi Selatan , Kec Kebun Jeruk Jakbar,",1650.0,"Kebon Jeruk, Jakarta Barat",11.0,6.0,110.0,300.0,MAP - Proland,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss15038/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss15038/</a>",2.5,150.0,27.272727272727273
Kost Murah Lokasi Strategis Di Kebon Bawang Tanjug Priok,1650.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,115.0,Nia,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss69/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss69/</a>",2.5,150.0,10.454545454545455
"Dijual Rumah Kost di Daerah Jl. Alpukat, Tanjung Duren Utara 1",1670.0,"Tanjung Duren Utara, Jakarta Barat",5.0,5.0,81.0,160.0,EMA REALTY,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss6059/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss6059/</a>",5.566666666666666,334.0,32.0
Kost Bagus di Lokasi Strategis,1700.0,"Tanjung Duren, Jakarta Barat",10.0,5.0,55.0,120.0,Ronald Salim,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss1764/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss1764/</a>",2.833333333333333,170.0,12.0
Dijual Rumah Kost 11 Pintu di Perumnas Klender,1700.0,"Klender, Jakarta Timur",11.0,4.0,120.0,200.0,Sri Mustika Rezeqi,"<a href=""https://www.rumah123.com/properti/jakarta-timur/kss4956/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-timur/kss4956/</a>",2.5757575757575757,154.54545454545453,18.181818181818183
"Kost di Perumahan Imperial Gading, Jakarta Utara 168 m SHM",1750.0,"Cilincing, Jakarta Utara",10.0,10.0,120.0,168.0,Yuriani,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss729/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss729/</a>",2.916666666666667,175.0,16.8
"Kost di Sebelum Komplek Imperial Gading, Jakarta Utara 168 m SHM",1800.0,"Cilincing, Jakarta Utara",10.0,10.0,120.0,168.0,Yuriani,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss5623/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss5623/</a>",3.0,180.0,16.8
Dijual Cepat Kos Kosan Seputar Tanah Abang,1800.0,"Tanah Abang, Jakarta Pusat",10.0,10.0,35.0,100.0,Johanes Sahetapy,"<a href=""https://www.rumah123.com/properti/jakarta-pusat/kss3894/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-pusat/kss3894/</a>",3.0,180.0,10.0
"Rumah kost 2 lantai dengan 10 kamar tidur dan 10 kamar mandi,harga murah,lokasi strategis dekat imperial gading,kelapa gading,Jakarta Utara",1800.0,"Kelapa Gading, Jakarta Utara",10.0,10.0,120.0,168.0,Frely An,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss4607/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss4607/</a>",3.0,180.0,16.8
Di Jual Kost di Wilayah Tanjung Duren Harga Nego,1800.0,"Tanjung Duren, Jakarta Barat",16.0,2.0,77.0,77.0,Lie Lie,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss13404/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss13404/</a>",1.875,112.5,4.8125
Jual Butuh Rumah 2lt Bisa Dibuat Kostan 10kamar Potensi Bep 10tahun di Jakpus,1800.0,"Kramat, Jakarta Pusat",12.0,2.0,96.0,180.0,Gido Xavier Marks Menteng,"<a href=""https://www.rumah123.com/properti/jakarta-pusat/kss1777/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-pusat/kss1777/</a>",2.5,150.0,15.0
"Kost di Jalan Utama Sebelum Komplek Imperial Gading. , Jakarta Utara",1800.0,"Kelapa Gading, Jakarta Utara",10.0,10.0,120.0,168.0,Eva Walean,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss5110/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss5110/</a>",3.0,180.0,16.8
650 Mtr Ke Stasiun Mrt Cipete Kost 3 Lt Bangunan 70 10 Kamar Jalan 2 Mobil,1800.0,"Cilandak, Jakarta Selatan",10.0,10.0,57.0,165.0,Ben,"<a href=""https://www.rumah123.com/properti/jakarta-selatan/kss12050/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-selatan/kss12050/</a>",3.0,180.0,16.5
Hunian Baru Dan Mewah Apart House Puri At Kemang Jakarta Selatan,1860.0,"Kemang, Jakarta Selatan",6.0,6.0,16.0,100.0,Rini Wulandari,"<a href=""https://www.rumah123.com/properti/jakarta-selatan/kss266/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-selatan/kss266/</a>",5.166666666666667,310.0,16.666666666666668
Hunian Baru Dan Mewah Apart House Puri At Kemang Jakarta Selatan,1860.0,"Kemang, Jakarta Selatan",6.0,6.0,16.0,100.0,Samto Pramono,"<a href=""https://www.rumah123.com/properti/jakarta-selatan/kss292/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-selatan/kss292/</a>",5.166666666666667,310.0,16.666666666666668
Kosan Murah Kondisi Aktif 18 Kamar Daerah Jakarta Barat,1900.0,"Kalideres, Jakarta Barat",18.0,18.0,359.0,320.0,Sandro,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss16307/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss16307/</a>",1.7592592592592593,105.55555555555556,17.77777777777778
Turun Harga Kos Daerah Cawang Jakarta Timur Lokasi Sangat Strategis,1900.0,"Cawang, Jakarta Timur",11.0,11.0,73.0,150.0,Jenny Anro,"<a href=""https://www.rumah123.com/properti/jakarta-timur/kss14767/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-timur/kss14767/</a>",2.878787878787879,172.72727272727272,13.636363636363637
"Turun Harga Hanya 1,9M Rumah Kos 3 Lantai SHM Omset 150 Juta Lokasi Strategis di Cawang",1900.0,"Cawang, Jakarta Timur",11.0,11.0,73.0,150.0,Viera Djawahir,"<a href=""https://www.rumah123.com/properti/jakarta-timur/kss6711/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-timur/kss6711/</a>",2.878787878787879,172.72727272727272,13.636363636363637
Murah Rumah Kost Aktif Tanjung Duren Dekat Kampus,1900.0,"Tanjung Duren, Jakarta Barat",11.0,0.0,77.0,180.0,MAHDA AGHNIA,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss25294/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss25294/</a>",2.878787878787879,172.72727272727272,16.363636363636363
"Dijual Kosan Aktif 18 Kamar di Daerah Kalideres, Jakarta Barat.",1900.0,"Kalideres, Jakarta Barat",18.0,18.0,359.0,320.0,Bobby AsiaOne,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss16332/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss16332/</a>",1.7592592592592593,105.55555555555556,17.77777777777778
